School,Department,Start Time,End Time,Description
【中国科学院大学】,分子植物科学卓越创新中心,2024-04-13,2024-06-20,2024年“探索生命的多样性”暑期学校暨2025级推免生报名须知中国科学院分子植物科学卓越创新中心2024年暑期学校招生面向大学本科生命科学、农学、微生物学、生物技术，化学，数学等专业的大二、大三学生。本次活动将于2024年7月8日-15日举行，活动时间约一周。暑期学校结束后，我中心将进行2025级推免生面试，预计拟录人数100名。一、申请条件1．学习成绩优良，校内排名靠前，能获得学校推免资格，有
【西湖大学】,理学院,2024-04-12,2024-07-12,"西湖大学理学院2024年数理夏令营公告招生动态2024年04月12日西湖大学是一所社会力量举办、国家重点支持的新型高等学校。西湖大学理学院在数学、物理学、化学3个一级学科招收和培养博士生。西湖大学建立和完善寓教于研的博士研究生人才培养体系，实行独立实验室（PI）制度。理学院物理系近几年发展迅速，在理论物理、凝聚态物理、原子分子和光学物理等方向有很大的进步, 高能物理和天文物理也是将要重点发展的方向"
【浙江大学】,良渚实验室,2024-04-11,2024-06-18,邀你共赏“良”辰美景|良渚实验室2024年度优秀大学生夏令营招募正式通知还未开始请先关注并加入申请清单
【北京协和医学院】,昌平实验室,2024-04-11,2024-06-01,昌平实验室2024年生命科学与前沿技术夏令营简章2024年04月10日一、昌平实验室简介   昌平实验室成立于2020年10月，是国家创建的新型科研机构，核心办公区位于中关村生命科学园。   作为国家战略科技力量的重要组成部分，昌平实验室以生命科学为核心，面向国家重大战略需求，聚焦生物医学组学技术、免疫诊疗技术、先进成像及干预技术、生物信息、人工智能等领域，在机理探索、筛查诊断和干预治疗等方面开展
【湖北中医药大学】,管理学院,2024-04-10,2024-06-10,湖北中医药大学管理学院2024年全国优秀大学生暑期夏令营活动的通知发布日期：2024-04-10 为促进各高校学子全面了解我校管理科学与工程、中医药管理学等学科的建设，更好选拔有家国情怀和学习能力的优秀学生来学院深造，加强高校间大学生的沟通和交流，湖北中医药大学管理学院将举办“2024年全国优秀大学生夏令营”活动，期待您的积极加入！一、学校、学院简介湖北中医药大学是我国较早开办中医本科教育和最早开
【西湖大学】,工学院,2024-04-10,2024-06-10,西湖大学工学院2024年夏令营公告招生动态2024年04月10日西湖大学是一所社会力量举办、国家重点支持的新型研究型大学。西湖大学工学院面向国家战略性新兴产业发展重大需求，着力建设交叉学科与新兴学科为特色的工程技术学科群，努力建成国家重大科学技术研究和拔尖创新人才培养的重要基地。西湖大学采取突出个性、多学科交叉的培养方式，建立和完善寓教于研的人才培养体系，通过独立实验室（PI）制度锤炼学生的科学研
【西湖大学】,理学国际暑期学校（数学）,2024-04-10,2024-06-20,欢迎加入！2024西湖大学理学国际暑期学校（数学）报名开启为全面落实国家关于人才培养总体要求，提高学生对数理化领域基础知识和前沿信息的了解，促进各国文化交流，西湖大学理学院将于7月启动2024年理学国际暑期学校。该项目正在招收来自世界各地的对科学充满热情的在读本科生和硕士生。本次暑期学校提供三个专业方向的课程：数学、物理和化学。学院将邀请多位享有国内外学术声誉的顶尖学者，和西湖大学本校教师一起开设
【中国科学院大学】,脑科学与智能技术卓越创新中心,2024-04-09,2024-06-25,中国科学院脑科学与智能技术卓越创新中心（神经科学研究所）暑期学校2024年招生通知解析大脑的奥秘一直是人类的终极梦想。中国科学院脑科学与智能技术卓越创新中心暑期学校预计将于2024年7月8日-7月17日举行，共招生100人。招生面向大学本科生命科学、医学、数学、计算机、物理、自动化、电子、化学等专业的二、三年级对脑科学与智能技术感兴趣的学生。目的是提高大学生对脑科学与智能技术的认识与兴趣，并吸引优
【中国科学院大学】,脑科学与智能技术卓越创新中心（神经科学研究所）,2024-04-09,2024-06-30,2025年中国科学院脑科学与智能技术卓越创新中心接收推荐免试硕士研究生办法中国科学院脑科学与智能技术卓越创新中心（以下简称“脑智卓越中心”）2025年接收推荐免试硕士研究生的报名时间为： 2024年4月9日 –2024年6月30日。一、招生情况招生单位：中国科学院大学（单位代码：14430），院所系代码（80190）二、申请条件1.具有所在高校推荐免试资格的2025届本科毕业生； 2.符合所在学校
【北京大学】,光华管理学院,2024-04-03,2024-08-16,北京大学光华管理学院2024年金融硕士、会计硕士夏令营通知
【南方科技大学】,数学系,2024-04-08,2024-06-10,南方科技大学数学系2024年优秀大学生夏令营预报名通知    南方科技大学（简称：南科大）是深圳在中国高等教育改革发展的时代背景下创建的一所高起点、高定位的公办新型研究型大学。2022年2月14日，教育部等三部委公布第二轮“双一流”建设高校及建设学科名单，南方科技大学及数学学科入选“双一流”建设高校及建设学科名单。        南方科技大学发扬“敢闯敢试、求真务实、改革创新、追求卓越”的创校精神
【中国科学院大学】,上海营养与健康研究所,2024-04-09,2024-06-20,中国科学院上海营养与健康研究所2024年大学生夏令营暨2025级硕士研究生推免初选报名通知2024-04-08中国科学院上海营养与健康研究所2024年大学生夏令营暨2025级硕士研究生推免初选活动即将开始，现将有关事宜通知如下：一、招生情况二、活动时间及规模活动时间：1.夏令营：2024年7月8日--10日（以实际通知为准）           2.推免活动：2024年6月5日-7日（线上，以实际
【中国科学院大学】,生物与化学交叉研究中心,2024-04-08,2024-06-15,2024年交叉中心暑期夏令营报名通知2024年中国科学院生物与化学交叉研究中心大学生暑期夏令营拟定于7月中上旬在上海举行。本次夏令营将面向全国各高校优秀本科生，接收营员约120名，表现优秀者将有机会通过推荐免试途径成为交叉中心研究生。一、申请条件：1. 具有良好的思想品德和政治素质，遵纪守法，身心健康；2. 生命科学、化学、医学、药学以及数学相关专业2025届本科毕业生；3. 学习成绩优秀，985
【中国科学技术大学】,MIRA Lab 实验室,2024-04-03,2024-06-10,"中科大MIRALab保研招生简章Apr3,20242024年保研生招生已开始MIRALab简介中国科大 MIRA(MachineIntelligenceResearchandApplications)Lab 聚焦于人工智能和机器学习方向。实验室立足于严谨的理论研究，着眼于复杂场景下的落地应用，致力于可解释的通用人工智能算法研究与系统开发。我们的研究方向包括但不限于：通用图模型大模型科学智能（AIf"
【清华大学】,建筑学院,2024-04-04,2024-06-07,通知|2024清华大学建筑学院优秀大学生夏令营报名通知清华大学建筑学院将于2024年7月2日-9日举办“优秀大学生夏令营”。举办夏令营的目的是扩展营员的学术视野，促进全国各高校优秀大学生之间的相互交流，以及增进营员对清华大学建筑学院的了解。夏令营期间将开展2025年清华大学建筑学院推免研究生及统考研究生的招生宣传及优秀营员认定工作。夏令营采用线上线下结合形式，分为科研和设计两个工作营，请申请者选择
【西湖大学】,生命科学学院,2024-04-02,2024-06-12,西湖大学生命科学学院2024年夏令营公告生命科学学院 ，2024年04月01日西湖大学是一所社会力量举办、国家重点支持的新型研究型大学。西湖大学生命科学学院致力于研究生命现象和疾病机理以及研发生物医药新技术和疾病诊治新方法，培养具有生物、医学、化学、生物医学工程、药学等多学科背景的顶尖复合型创新人才，建立世界一流的生物医学研究和人才培养基地。为加强高校优秀学生的学术交流，让学生了解西湖大学的文化，
